OM,w,wa,Ode,Ok
0.3667156964726917,-0.6834754948874058,-0.6624766529139665,0.6332843035273084,0.0
0.31353904944988176,-0.8400031067615923,0.333623708279709,0.6864609505501182,0.0
0.36244114367437635,-0.5973913383612364,-1.234670333987318,0.6375588563256236,0.0
0.3287351717659457,-0.953217914177936,0.0569192433298934,0.6712648282340543,0.0
0.33958410666997724,-0.8973575804836931,-0.10928567294469582,0.6604158933300228,0.0
0.29196283891491953,-1.053427956442115,0.7350825206851346,0.7080371610850804,0.0
0.3667156964726917,-0.6834754948874058,-0.6624766529139665,0.6332843035273084,0.0
0.30318107582238174,-0.9424608094643846,0.5263498491692201,0.6968189241776183,0.0
0.3628007700153046,-0.5935948417103277,-1.2484509671324917,0.6371992299846954,0.0
0.3368941311300321,-0.8670855640817112,-0.2557264476188037,0.6631058688699679,0.0
0.3355352301659106,-0.929288750044284,-0.02665909327718441,0.6644647698340894,0.0
0.29196283891491953,-1.053427956442115,0.7350825206851346,0.7080371610850804,0.0
0.3667125128834082,-0.6834113813739872,-0.6629028096973971,0.6332874871165918,0.0
0.30318107582238174,-0.9424608094643846,0.5263498491692201,0.6968189241776183,0.0
0.3658656794864122,-0.5612392625490095,-1.365896182450946,0.6341343205135879,0.0
0.32471414648027713,-0.894317427920648,0.026825139678409327,0.6752858535197228,0.0
0.3435422770642903,-0.9260289121760109,-0.16351844340504118,0.6564577229357097,0.0
0.29196283891491953,-1.053427956442115,0.7350825206851346,0.7080371610850804,0.0
0.3574635636702721,-0.7211239708404994,-0.48977061007662004,0.6425364363297279,0.0
0.3144902126929405,-0.8305945096475397,0.31592584306175164,0.6855097873070595,0.0
0.3616578661638554,-0.6413101661575608,-0.9271289794819461,0.6383421338361446,0.0
0.336406457257589,-0.9140103298510373,-0.09137864682859989,0.663593542742411,0.0
0.34976575400951143,-0.9365108710875115,-0.22643488089759128,0.6502342459904886,0.0
0.2812049942909679,-1.1598410528490515,0.9352488807498665,0.7187950057090321,0.0
0.3553764470113492,-0.7608399239985341,-0.27213777598758826,0.6446235529886508,0.0
0.3291602907680039,-0.8746420631012727,0.0903736936580547,0.6708397092319961,0.0
0.3616578661638554,-0.6413101661575608,-0.9271289794819461,0.6383421338361446,0.0
0.332691210256334,-0.907752884574706,-0.0538192394778049,0.667308789743666,0.0
0.34976575400951143,-0.9365108710875115,-0.22643488089759128,0.6502342459904886,0.0
0.300021634325916,-1.0985476299582047,0.616422408185962,0.699978365674084,0.0
0.35378333766957315,-0.7635578725668402,-0.24922420469192352,0.6462166623304268,0.0
0.3091137474063197,-0.9755037997240572,0.34655471161206053,0.6908862525936803,0.0
0.3962352647630555,-0.38480386184791815,-1.7930480987764703,0.6037647352369445,0.0
0.31183074854042403,-1.0794283961965023,0.5171408183316633,0.688169251459576,0.0
0.3474321669263964,-0.9441123100092494,-0.186894913254675,0.6525678330736036,0.0
0.3257269957604043,-0.907856961208568,-0.027314970455776022,0.6742730042395957,0.0
0.3608765468118387,-0.7150655911860015,-0.3149382153531185,0.6391234531881613,0.0
0.3091137474063197,-0.9755037997240572,0.34655471161206053,0.6908862525936803,0.0
0.3962352647630555,-0.38480386184791815,-1.7930480987764703,0.6037647352369445,0.0
0.3325230308605772,-0.925704768608317,0.16608904866925167,0.6674769691394228,0.0
0.3474321669263964,-0.9441123100092494,-0.186894913254675,0.6525678330736036,0.0
0.33224726067358734,-0.9187481205959992,-0.07525301682832393,0.6677527393264127,0.0
0.3681143333512814,-0.6474623510913198,-0.6175013295706286,0.6318856666487186,0.0
0.25831527601553717,-1.2579417429489919,1.176590082325389,0.7416847239844628,0.0
0.3962352647630555,-0.38480386184791815,-1.7930480987764703,0.6037647352369445,0.0
0.3325230308605772,-0.925704768608317,0.16608904866925167,0.6674769691394228,0.0
0.3474321669263964,-0.9441123100092494,-0.186894913254675,0.6525678330736036,0.0
0.33224726067358734,-0.9187481205959992,-0.07525301682832393,0.6677527393264127,0.0
0.3681143333512814,-0.6474623510913198,-0.6175013295706286,0.6318856666487186,0.0
0.25831527601553717,-1.2579417429489919,1.176590082325389,0.7416847239844628,0.0
0.3962352647630555,-0.38480386184791815,-1.7930480987764703,0.6037647352369445,0.0
0.3325230308605772,-0.925704768608317,0.16608904866925167,0.6674769691394228,0.0
0.3295433969756012,-1.0071084768668106,0.08680257740049613,0.6704566030243988,0.0
0.34491633686840506,-0.8229237382911119,-0.2667876104757155,0.6550836631315949,0.0
0.3681143333512814,-0.6474623510913198,-0.6175013295706286,0.6318856666487186,0.0
0.25831527601553717,-1.2579417429489919,1.176590082325389,0.7416847239844628,0.0
0.3962352647630555,-0.38480386184791815,-1.7930480987764703,0.6037647352369445,0.0
0.3325230308605772,-0.925704768608317,0.16608904866925167,0.6674769691394228,0.0
0.33004909491187245,-0.9932927904904698,0.10025893024203378,0.6699509050881276,0.0
0.34491633686840506,-0.8229237382911119,-0.2667876104757155,0.6550836631315949,0.0
