# zl, zs1, zs2, rein1, rein2, beta, betaerr, SN1, SN2, mag1, mag2, sigma_v_km_s
# Warning: oversampling is by a factor of 1
2.500000000000000000e-01 1.473999999999999977e+00 1.491999999999999993e+00 2.270000000000000018e+00 2.274999999999999911e+00 9.977000000000000313e-01 1.179999999999999973e-02 2.214499999999999957e+01 2.204400000000000048e+01 6.820999999999999730e+00 8.507999999999999119e+00 3.207782397537193333e+02
3.220000000000000084e-01 8.239999999999999547e-01 1.762999999999999901e+00 1.764999999999999902e+00 2.343999999999999861e+00 7.529000000000000137e-01 9.199999999999999845e-03 2.147500000000000142e+01 6.472400000000000375e+01 6.253000000000000114e+00 3.664000000000000146e+00 3.330417748378680471e+02
4.179999999999999827e-01 6.029999999999999805e-01 2.681000000000000050e+00 5.310000000000000275e-01 1.431000000000000050e+00 3.705999999999999850e-01 8.300000000000000086e-03 2.964900000000000091e+01 2.604700000000000060e+01 5.844999999999999751e+00 4.320999999999999730e+00 2.607583245188170622e+02
4.600000000000000200e-01 1.046000000000000041e+00 1.391999999999999904e+00 9.609999999999999654e-01 1.143000000000000016e+00 8.407999999999999918e-01 1.420000000000000082e-02 4.433599999999999852e+01 2.292299999999999827e+01 3.645000000000000018e+00 5.897000000000000242e+00 2.623899917131133179e+02
4.829999999999999849e-01 1.598999999999999977e+00 2.395999999999999908e+00 1.778000000000000025e+00 2.023000000000000131e+00 8.790999999999999925e-01 1.099999999999999936e-02 9.481300000000000239e+01 5.230299999999999727e+01 3.423999999999999932e+00 5.091499999999999915e+01 3.220235195980508252e+02
2.760000000000000231e-01 5.929999999999999716e-01 1.937999999999999945e+00 1.356000000000000094e+00 2.148000000000000131e+00 6.310999999999999943e-01 8.399999999999999481e-03 2.012500000000000000e+01 2.262699999999999889e+01 4.607999999999999652e+00 5.482999999999999652e+00 3.088835942442022429e+02
4.239999999999999880e-01 1.082000000000000073e+00 3.947999999999999954e+00 1.637999999999999901e+00 2.370000000000000107e+00 6.909999999999999476e-01 8.600000000000000006e-03 2.616100000000000136e+01 2.103099999999999881e+01 7.392000000000000348e+00 1.121799999999999997e+01 3.269859392788679315e+02
4.809999999999999831e-01 1.141000000000000014e+00 1.352999999999999980e+00 6.580000000000000293e-01 7.319999999999999840e-01 9.001000000000000112e-01 2.050000000000000086e-02 6.777100000000000080e+01 3.513000000000000256e+01 4.520999999999999908e+00 1.074600000000000044e+01 2.145474410066806854e+02
2.359999999999999876e-01 6.720000000000000417e-01 1.141000000000000014e+00 1.125000000000000000e+00 1.368000000000000105e+00 8.223000000000000309e-01 1.250000000000000069e-02 5.211899999999999977e+01 6.347399999999999665e+01 5.253999999999999559e+00 7.520999999999999908e+00 2.539725942095378741e+02
2.020000000000000129e-01 5.040000000000000036e-01 1.758000000000000007e+00 1.594000000000000083e+00 2.330000000000000071e+00 6.840000000000000524e-01 8.600000000000000006e-03 3.178000000000000114e+01 2.323699999999999832e+01 3.782000000000000028e+00 5.110999999999999766e+00 3.126337720342149851e+02
4.709999999999999742e-01 8.569999999999999840e-01 1.282999999999999918e+00 9.429999999999999494e-01 1.316000000000000059e+00 7.163000000000000478e-01 1.179999999999999973e-02 4.213400000000000034e+01 3.357500000000000284e+01 3.942000000000000171e+00 3.749000000000000110e+00 2.899228269922185746e+02
3.509999999999999787e-01 1.181000000000000050e+00 1.288000000000000034e+00 8.770000000000000018e-01 9.070000000000000284e-01 9.671999999999999487e-01 1.810000000000000150e-02 8.836599999999999966e+01 4.802900000000000347e+01 4.288999999999999702e+00 8.990999999999999659e+00 2.200859741667372020e+02
2.540000000000000036e-01 5.380000000000000338e-01 1.512999999999999901e+00 1.112999999999999989e+00 1.733000000000000096e+00 6.421000000000000041e-01 9.400000000000000369e-03 3.825800000000000267e+01 2.178000000000000114e+01 2.084100000000000108e+01 3.072000000000000064e+00 2.805564738851123820e+02
4.249999999999999889e-01 1.707999999999999963e+00 1.844999999999999973e+00 1.627999999999999892e+00 1.665999999999999925e+00 9.769999999999999796e-01 1.290000000000000001e-02 2.284199999999999875e+01 3.039000000000000057e+01 4.094000000000000306e+00 1.133600000000000030e+01 2.943148644758776413e+02
2.600000000000000089e-01 8.509999999999999787e-01 9.000000000000000222e-01 1.522999999999999909e+00 1.558999999999999941e+00 9.769999999999999796e-01 1.329999999999999932e-02 4.248700000000000188e+01 4.069200000000000017e+01 4.475999999999999979e+00 1.072799999999999976e+01 2.870001590619351077e+02
6.109999999999999876e-01 8.970000000000000195e-01 1.997000000000000108e+00 4.219999999999999862e-01 9.050000000000000266e-01 4.666000000000000147e-01 1.310000000000000053e-02 3.561500000000000199e+01 9.340099999999999625e+01 6.758000000000000007e+00 4.184999999999999609e+00 2.357353138656790748e+02
6.310000000000000053e-01 3.137999999999999901e+00 3.809000000000000163e+00 1.338999999999999968e+00 1.397000000000000020e+00 9.587999999999999856e-01 1.379999999999999977e-02 2.252899999999999991e+01 2.256200000000000117e+01 3.759999999999999787e+00 8.396000000000000796e+00 2.687345769245146130e+02
4.949999999999999956e-01 1.883000000000000007e+00 2.309000000000000163e+00 1.391999999999999904e+00 1.479000000000000092e+00 9.406999999999999806e-01 1.319999999999999993e-02 2.374399999999999977e+01 2.264199999999999946e+01 3.287999999999999812e+00 3.673000000000000043e+00 2.781253278023912685e+02
2.600000000000000089e-01 1.417000000000000037e+00 1.431000000000000050e+00 2.201000000000000068e+00 2.205999999999999961e+00 9.979000000000000092e-01 1.190000000000000085e-02 2.300199999999999889e+01 5.309000000000000341e+01 4.150000000000000355e+00 3.128000000000000114e+00 3.190072666315419383e+02
3.840000000000000080e-01 7.740000000000000213e-01 1.209999999999999964e+00 4.909999999999999920e-01 6.620000000000000329e-01 7.419999999999999929e-01 2.019999999999999921e-02 5.293099999999999739e+01 3.448299999999999699e+01 3.511000000000000121e+00 3.862000000000000099e+00 1.949590409804292506e+02
7.079999999999999627e-01 2.004999999999999893e+00 2.184000000000000163e+00 8.930000000000000160e-01 9.320000000000000506e-01 9.584000000000000297e-01 1.770000000000000046e-02 2.347100000000000009e+01 2.413299999999999912e+01 3.998000000000000220e+00 2.438899999999999935e+01 2.463260718716961719e+02
2.969999999999999862e-01 9.609999999999999654e-01 2.541999999999999815e+00 5.090000000000000080e-01 6.440000000000000169e-01 7.897999999999999465e-01 2.129999999999999949e-02 4.261399999999999721e+01 2.351899999999999835e+01 1.472600000000000087e+01 1.084699999999999953e+01 1.674255458337943878e+02
5.140000000000000124e-01 1.096000000000000085e+00 2.517999999999999794e+00 1.149000000000000021e+00 1.701999999999999957e+00 6.754999999999999893e-01 9.799999999999999684e-03 3.664600000000000080e+01 2.877199999999999847e+01 4.008000000000000007e+00 6.927999999999999936e+00 2.973704019845018252e+02
8.800000000000000044e-01 1.804000000000000048e+00 2.314000000000000057e+00 9.040000000000000258e-01 1.090000000000000080e+00 8.300999999999999490e-01 1.450000000000000074e-02 2.915200000000000102e+01 3.995799999999999841e+01 5.174999999999999822e+00 1.535599999999999987e+01 2.858974422458319964e+02
2.469999999999999973e-01 7.590000000000000080e-01 9.310000000000000497e-01 1.905999999999999917e+00 2.071000000000000174e+00 9.200000000000000400e-01 1.129999999999999928e-02 4.793999999999999773e+01 2.879400000000000048e+01 1.040099999999999980e+01 3.079000000000000181e+00 3.249288026142897934e+02
2.879999999999999782e-01 8.499999999999999778e-01 1.675000000000000044e+00 9.300000000000000488e-01 1.155000000000000027e+00 8.050000000000000488e-01 1.370000000000000037e-02 2.246000000000000085e+01 2.041400000000000148e+01 2.353300000000000125e+01 5.214000000000000412e+00 2.308620261911030980e+02
2.829999999999999738e-01 1.187000000000000055e+00 1.423999999999999932e+00 1.171999999999999931e+00 1.231000000000000094e+00 9.523000000000000353e-01 1.469999999999999953e-02 3.409300000000000352e+01 5.574699999999999989e+01 3.899000000000000021e+00 4.136999999999999567e+00 2.417245611360503403e+02
5.360000000000000320e-01 1.558999999999999941e+00 1.562999999999999945e+00 5.959999999999999742e-01 5.969999999999999751e-01 9.987000000000000322e-01 2.570000000000000062e-02 2.925400000000000134e+01 5.127400000000000091e+01 3.422000000000000153e+00 7.253000000000000114e+00 1.939239193898911822e+02
9.709999999999999742e-01 1.625000000000000000e+00 3.107000000000000206e+00 5.200000000000000178e-01 8.780000000000000027e-01 5.915000000000000258e-01 1.450000000000000074e-02 2.598400000000000176e+01 4.309799999999999898e+01 2.400900000000000034e+01 4.727000000000000313e+00 2.477695718884373264e+02
1.499999999999999944e-01 8.159999999999999476e-01 1.877999999999999892e+00 1.413000000000000034e+00 1.584000000000000075e+00 8.918000000000000371e-01 1.230000000000000017e-02 3.092299999999999827e+01 5.259100000000000108e+01 1.061100000000000065e+01 3.902000000000000135e+00 2.506297627799401369e+02
2.210000000000000020e-01 7.359999999999999876e-01 1.106999999999999984e+00 1.381000000000000005e+00 1.572999999999999954e+00 8.777000000000000357e-01 1.220000000000000077e-02 4.073799999999999955e+01 3.146699999999999875e+01 3.092000000000000082e+00 1.860500000000000043e+01 2.704396637991349621e+02
2.200000000000000011e-01 1.104999999999999982e+00 1.393000000000000016e+00 1.149000000000000021e+00 1.205999999999999961e+00 9.532000000000000473e-01 1.490000000000000005e-02 6.622799999999999443e+01 4.223599999999999710e+01 4.556000000000000050e+00 3.434000000000000163e+00 2.309429763686075034e+02
6.360000000000000098e-01 1.227999999999999980e+00 1.993000000000000105e+00 8.189999999999999503e-01 1.147999999999999909e+00 7.139999999999999680e-01 1.290000000000000001e-02 2.891700000000000159e+01 1.035070000000000050e+02 3.615000000000000213e+00 2.752199999999999847e+01 2.689581102135616106e+02
4.169999999999999818e-01 1.548999999999999932e+00 1.711000000000000076e+00 1.068000000000000060e+00 1.104000000000000092e+00 9.676000000000000156e-01 1.590000000000000094e-02 3.675999999999999801e+01 2.245599999999999952e+01 1.784499999999999886e+01 6.421999999999999709e+00 2.412043674104396302e+02
5.510000000000000453e-01 8.830000000000000071e-01 1.235999999999999988e+00 6.460000000000000187e-01 9.459999999999999520e-01 6.824000000000000066e-01 1.450000000000000074e-02 2.334600000000000009e+01 2.306099999999999994e+01 7.190000000000000391e+00 8.637999999999999901e+00 2.660333056372490432e+02
5.140000000000000124e-01 1.300999999999999934e+00 1.502000000000000002e+00 1.006999999999999895e+00 1.092000000000000082e+00 9.220000000000000417e-01 1.549999999999999989e-02 2.496799999999999997e+01 5.543699999999999761e+01 9.076999999999999957e+00 6.248000000000000220e+00 2.612117619204965990e+02
5.759999999999999565e-01 1.651000000000000023e+00 2.128000000000000114e+00 1.199999999999999956e+00 1.338000000000000078e+00 8.962999999999999856e-01 1.349999999999999985e-02 3.832399999999999807e+01 2.808699999999999974e+01 1.654799999999999827e+01 1.739399999999999835e+01 2.781742961522435280e+02
2.369999999999999885e-01 6.670000000000000373e-01 1.120000000000000107e+00 1.288000000000000034e+00 1.566000000000000059e+00 8.222000000000000419e-01 1.170000000000000033e-02 2.007300000000000040e+01 2.505799999999999983e+01 7.017999999999999794e+00 3.068999999999999950e+00 2.726516721272601558e+02
4.530000000000000138e-01 1.068999999999999950e+00 2.487999999999999989e+00 1.298999999999999932e+00 1.822000000000000064e+00 7.130999999999999561e-01 9.799999999999999684e-03 2.352899999999999991e+01 2.509100000000000108e+01 1.345599999999999952e+01 3.786000000000000032e+00 3.005101130771777775e+02
2.540000000000000036e-01 5.969999999999999751e-01 9.270000000000000462e-01 9.799999999999999822e-01 1.233000000000000096e+00 7.944999999999999840e-01 1.310000000000000053e-02 3.642099999999999937e+01 4.749099999999999966e+01 3.190999999999999837e+00 7.506999999999999673e+00 2.524567855097373297e+02
4.550000000000000155e-01 1.211999999999999966e+00 2.345000000000000195e+00 7.980000000000000426e-01 1.020000000000000018e+00 7.822999999999999954e-01 1.469999999999999953e-02 5.813100000000000023e+01 2.050700000000000145e+01 5.591999999999999638e+00 3.888999999999999790e+00 2.265318394534501749e+02
1.920000000000000040e-01 1.304000000000000048e+00 1.532000000000000028e+00 1.945000000000000062e+00 1.993000000000000105e+00 9.761999999999999567e-01 1.200000000000000025e-02 3.812400000000000233e+01 4.349399999999999977e+01 4.700999999999999623e+00 2.211499999999999844e+01 2.900713805308454880e+02
2.300000000000000100e-01 8.399999999999999689e-01 1.239999999999999991e+00 2.045999999999999819e+00 2.286999999999999922e+00 8.947000000000000508e-01 1.069999999999999944e-02 3.086299999999999955e+01 3.662899999999999778e+01 4.452900000000000347e+01 3.333000000000000185e+00 3.237581537118102801e+02
6.710000000000000409e-01 1.897999999999999909e+00 2.765000000000000124e+00 1.211000000000000076e+00 1.411999999999999922e+00 8.580999999999999739e-01 1.269999999999999948e-02 7.926000000000000512e+01 2.262099999999999866e+01 3.915999999999999925e+00 1.278800000000000026e+01 2.851201630038163444e+02
9.429999999999999494e-01 1.199999999999999956e+00 2.661000000000000032e+00 2.810000000000000275e-01 8.359999999999999654e-01 3.363999999999999768e-01 1.310000000000000053e-02 2.456200000000000117e+01 5.782000000000000028e+01 4.822000000000000064e+00 9.432999999999999829e+00 2.477844720214720553e+02
4.040000000000000258e-01 1.006999999999999895e+00 1.288000000000000034e+00 7.309999999999999831e-01 8.349999999999999645e-01 8.752999999999999670e-01 1.820000000000000090e-02 5.885999999999999943e+01 2.075700000000000145e+01 6.458000000000000185e+00 3.766999999999999904e+00 2.193111621437872714e+02
1.729999999999999871e-01 7.389999999999999902e-01 1.540000000000000036e+00 1.481999999999999984e+00 1.709000000000000075e+00 8.672999999999999599e-01 1.159999999999999920e-02 2.265700000000000003e+01 2.944000000000000128e+01 7.652999999999999581e+00 5.894999999999999574e+00 2.658189900562686603e+02
4.329999999999999960e-01 1.550999999999999934e+00 2.874000000000000110e+00 1.891999999999999904e+00 2.213999999999999968e+00 8.547000000000000153e-01 1.039999999999999952e-02 2.123400000000000176e+01 2.805600000000000094e+01 8.217000000000000526e+00 4.370000000000000107e+00 3.241127627016804240e+02
8.090000000000000524e-01 1.060000000000000053e+00 4.844000000000000306e+00 3.340000000000000191e-01 1.149000000000000021e+00 2.908000000000000029e-01 9.499999999999999764e-03 2.560699999999999932e+01 5.608800000000000097e+01 3.479999999999999982e+00 3.064000000000000057e+00 2.513830950632413135e+02
4.769999999999999796e-01 1.028999999999999915e+00 2.720000000000000195e+00 7.540000000000000036e-01 1.143000000000000016e+00 6.594999999999999751e-01 1.239999999999999956e-02 4.294500000000000028e+01 2.177799999999999869e+01 4.899000000000000021e+00 3.726999999999999869e+00 2.381311064884124562e+02
6.069999999999999840e-01 1.707999999999999963e+00 2.165999999999999925e+00 1.552999999999999936e+00 1.727999999999999980e+00 8.989000000000000323e-01 1.190000000000000085e-02 6.301100000000000279e+01 3.150000000000000000e+01 8.387000000000000455e+00 3.431000000000000050e+00 3.197437623655268908e+02
4.149999999999999800e-01 7.319999999999999840e-01 4.096000000000000085e+00 5.360000000000000320e-01 1.090000000000000080e+00 4.919999999999999929e-01 1.140000000000000041e-02 2.387000000000000099e+01 2.106400000000000006e+01 1.223199999999999932e+01 5.078999999999999737e+00 2.207021025382938149e+02
8.030000000000000471e-01 1.139000000000000012e+00 1.737999999999999989e+00 5.629999999999999449e-01 1.018000000000000016e+00 5.531000000000000361e-01 1.250000000000000069e-02 3.237899999999999778e+01 3.954299999999999926e+01 5.527000000000000135e+00 5.607999999999999652e+00 2.923806198492852673e+02
8.950000000000000178e-01 1.979000000000000092e+00 2.806999999999999940e+00 8.760000000000000009e-01 1.084000000000000075e+00 8.081000000000000405e-01 1.430000000000000021e-02 2.003999999999999915e+01 3.636899999999999977e+01 9.400999999999999801e+00 6.536999999999999922e+00 2.729983705069763005e+02
4.490000000000000102e-01 9.689999999999999725e-01 1.006000000000000005e+00 9.370000000000000551e-01 9.669999999999999707e-01 9.697000000000000064e-01 1.739999999999999880e-02 7.496200000000000330e+01 2.690099999999999980e+01 7.125000000000000000e+00 5.126999999999999780e+00 2.641019487786822992e+02
7.079999999999999627e-01 1.459999999999999964e+00 1.552000000000000046e+00 1.088999999999999968e+00 1.147999999999999909e+00 9.486999999999999877e-01 1.529999999999999936e-02 3.307699999999999818e+01 3.021699999999999875e+01 8.005000000000000782e+00 5.716000000000000192e+00 3.040029414745810072e+02
6.710000000000000409e-01 1.893000000000000016e+00 2.395999999999999908e+00 2.044000000000000039e+00 2.270999999999999908e+00 8.998000000000000442e-01 1.080000000000000057e-02 5.995300000000000296e+01 2.054899999999999949e+01 5.772000000000000242e+00 3.162999999999999812e+00 3.706817279166679100e+02
3.619999999999999885e-01 1.637999999999999901e+00 1.733999999999999986e+00 2.302000000000000046e+00 2.337000000000000188e+00 9.852999999999999536e-01 1.149999999999999981e-02 6.200099999999999767e+01 2.249599999999999866e+01 3.149999999999999911e+00 3.375999999999999890e+00 3.399879854360356717e+02
3.069999999999999951e-01 6.129999999999999893e-01 1.195000000000000062e+00 6.630000000000000338e-01 9.809999999999999831e-01 6.765999999999999792e-01 1.400000000000000029e-02 3.907099999999999795e+01 2.620499999999999829e+01 1.044200000000000017e+01 5.666000000000000369e+00 2.246013063265843357e+02
2.909999999999999809e-01 6.260000000000000009e-01 1.308000000000000052e+00 7.489999999999999991e-01 1.078999999999999959e+00 6.942000000000000393e-01 1.319999999999999993e-02 2.730999999999999872e+01 2.043400000000000105e+01 1.182900000000000063e+01 9.425000000000000711e+00 2.300266009553416211e+02
4.660000000000000253e-01 1.139999999999999902e+00 2.680000000000000160e+00 1.050000000000000044e+00 1.449999999999999956e+00 7.245000000000000329e-01 1.119999999999999989e-02 3.243900000000000006e+01 2.049899999999999878e+01 4.354000000000000092e+00 1.017800000000000082e+01 2.674261215182817750e+02
3.890000000000000124e-01 7.880000000000000338e-01 2.314999999999999947e+00 8.409999999999999698e-01 1.360999999999999988e+00 6.177000000000000268e-01 1.060000000000000005e-02 1.085439999999999969e+02 4.038100000000000023e+01 1.311400000000000077e+01 3.363999999999999879e+00 2.547606223514370924e+02
4.769999999999999796e-01 1.276000000000000023e+00 1.747999999999999998e+00 9.609999999999999654e-01 1.110000000000000098e+00 8.653999999999999471e-01 1.469999999999999953e-02 2.426200000000000045e+01 5.795300000000000296e+01 1.489100000000000001e+01 5.067000000000000171e+00 2.492669089940927165e+02
4.299999999999999933e-01 6.270000000000000018e-01 1.407999999999999918e+00 4.849999999999999867e-01 1.054999999999999938e+00 4.591000000000000081e-01 1.140000000000000041e-02 2.012500000000000000e+01 6.979200000000000159e+01 4.671000000000000263e+00 7.113000000000000433e+00 2.467771194136133488e+02
6.949999999999999512e-01 1.352999999999999980e+00 1.610999999999999988e+00 5.620000000000000551e-01 6.550000000000000266e-01 8.587000000000000188e-01 2.189999999999999933e-02 2.784700000000000131e+01 6.095600000000000307e+01 3.520999999999999908e+00 3.430000000000000160e+00 2.241216751128824285e+02
2.369999999999999885e-01 1.260000000000000009e+00 1.314999999999999947e+00 9.829999999999999849e-01 9.919999999999999929e-01 9.907000000000000250e-01 1.729999999999999941e-02 2.890700000000000003e+01 3.941299999999999670e+01 8.063000000000000611e+00 8.167999999999999261e+00 2.128695360613881746e+02
7.900000000000000355e-01 1.205000000000000071e+00 2.043000000000000149e+00 6.199999999999999956e-01 1.092999999999999972e+00 5.673000000000000265e-01 1.200000000000000025e-02 2.058899999999999864e+01 1.341589999999999918e+02 6.144000000000000128e+00 3.157999999999999918e+00 2.835762641303980445e+02
6.939999999999999503e-01 2.104999999999999982e+00 4.064000000000000057e+00 7.239999999999999769e-01 8.890000000000000124e-01 8.135999999999999899e-01 1.660000000000000017e-02 4.946099999999999852e+01 4.308400000000000318e+01 1.933299999999999841e+01 5.633000000000000007e+00 2.174752904370163833e+02
3.250000000000000111e-01 1.622000000000000108e+00 2.064000000000000057e+00 1.102999999999999980e+00 1.159000000000000030e+00 9.516000000000000014e-01 1.519999999999999997e-02 2.207999999999999829e+01 2.128099999999999881e+01 4.027999999999999581e+00 9.349000000000000199e+00 2.308417105433468919e+02
2.220000000000000029e-01 9.939999999999999947e-01 2.608999999999999986e+00 1.469000000000000083e+00 1.715999999999999970e+00 8.556000000000000272e-01 1.149999999999999981e-02 3.702499999999999858e+01 3.293299999999999983e+01 5.285000000000000142e+00 4.692999999999999616e+00 2.651348327018991995e+02
1.900000000000000022e-01 6.169999999999999929e-01 1.028999999999999915e+00 1.433000000000000052e+00 1.681999999999999940e+00 8.518000000000000016e-01 1.159999999999999920e-02 2.159799999999999898e+01 3.207600000000000051e+01 3.789000000000000146e+00 1.359699999999999953e+01 2.755190077495223591e+02
4.050000000000000266e-01 1.233000000000000096e+00 2.751999999999999780e+00 9.969999999999999973e-01 1.254000000000000004e+00 7.947999999999999510e-01 1.290000000000000001e-02 3.586999999999999744e+01 4.249099999999999966e+01 3.492999999999999883e+00 4.644000000000000128e+00 2.422506831590362708e+02
4.109999999999999765e-01 1.070000000000000062e+00 1.673000000000000043e+00 1.187000000000000055e+00 1.443999999999999950e+00 8.221000000000000529e-01 1.220000000000000077e-02 2.231800000000000139e+01 4.540899999999999892e+01 3.386000000000000121e+00 3.501999999999999780e+00 2.759949909128370109e+02
1.469999999999999918e-01 8.139999999999999458e-01 1.102999999999999980e+00 1.423000000000000043e+00 1.502000000000000002e+00 9.475000000000000089e-01 1.319999999999999993e-02 2.331899999999999906e+01 3.416499999999999915e+01 6.844999999999999751e+00 1.053500000000000014e+01 2.509005849411616964e+02
9.090000000000000302e-01 2.971999999999999975e+00 3.228000000000000203e+00 1.875000000000000000e+00 1.939000000000000057e+00 9.669999999999999707e-01 1.200000000000000025e-02 2.401599999999999824e+01 2.277199999999999847e+01 8.090999999999999304e+00 8.637000000000000455e+00 3.564908520649166803e+02
8.579999999999999849e-01 1.818999999999999950e+00 2.142999999999999794e+00 9.270000000000000462e-01 1.048999999999999932e+00 8.833999999999999631e-01 1.549999999999999989e-02 6.003099999999999881e+01 2.611199999999999832e+01 7.900000000000000355e+00 3.617999999999999883e+00 2.841170589189467250e+02
8.319999999999999618e-01 3.111000000000000210e+00 4.469999999999999751e+00 8.579999999999999849e-01 9.519999999999999574e-01 9.019000000000000350e-01 1.679999999999999896e-02 2.157700000000000173e+01 3.532099999999999795e+01 3.338000000000000078e+00 9.861000000000000654e+00 2.320037173059261022e+02
2.530000000000000027e-01 1.092000000000000082e+00 1.270999999999999908e+00 6.320000000000000062e-01 6.580000000000000293e-01 9.608999999999999764e-01 2.319999999999999840e-02 2.461899999999999977e+01 2.798100000000000165e+01 4.171999999999999709e+00 3.810999999999999943e+00 1.757954616290332126e+02
2.340000000000000135e-01 1.072000000000000064e+00 1.598000000000000087e+00 1.522999999999999909e+00 1.657000000000000028e+00 9.193999999999999950e-01 1.230000000000000017e-02 3.965999999999999659e+01 2.609400000000000119e+01 4.983999999999999986e+00 1.229700000000000060e+01 2.696984597960757810e+02
3.529999999999999805e-01 1.191999999999999948e+00 1.250000000000000000e+00 6.440000000000000169e-01 6.560000000000000275e-01 9.816000000000000281e-01 2.350000000000000006e-02 2.039300000000000068e+01 2.444999999999999929e+01 1.358500000000000085e+01 4.437999999999999723e+00 1.885271873215529297e+02
4.620000000000000218e-01 1.280000000000000027e+00 1.391000000000000014e+00 1.012000000000000011e+00 1.056000000000000050e+00 9.580999999999999517e-01 1.619999999999999912e-02 4.029999999999999716e+01 3.117800000000000082e+01 4.911999999999999922e+00 8.708999999999999631e+00 2.525929658159946314e+02
5.560000000000000497e-01 1.165999999999999925e+00 3.419999999999999929e+00 1.421000000000000041e+00 2.241000000000000103e+00 6.340999999999999970e-01 8.300000000000000086e-03 2.413400000000000034e+01 2.657000000000000028e+01 3.762999999999999901e+00 4.344000000000000306e+00 3.356085457641723337e+02
3.039999999999999925e-01 1.108000000000000096e+00 2.104999999999999982e+00 7.680000000000000160e-01 8.990000000000000213e-01 8.539999999999999813e-01 1.689999999999999836e-02 3.243699999999999761e+01 3.904899999999999949e+01 1.761400000000000077e+01 6.995000000000000107e+00 2.010712007002687756e+02
4.129999999999999782e-01 3.166999999999999815e+00 3.521999999999999797e+00 1.183999999999999941e+00 1.201999999999999957e+00 9.857000000000000206e-01 1.529999999999999936e-02 3.511399999999999721e+01 2.893700000000000117e+01 4.570000000000000284e+00 1.352800000000000047e+01 2.335149533803929955e+02
2.989999999999999880e-01 2.126999999999999780e+00 3.177999999999999936e+00 1.457999999999999963e+00 1.532999999999999918e+00 9.515000000000000124e-01 1.310000000000000053e-02 2.749299999999999855e+01 5.596999999999999886e+01 3.633999999999999897e+00 7.709999999999999964e+00 2.552198745814380629e+02
1.819999999999999951e-01 5.200000000000000178e-01 6.700000000000000400e-01 1.120999999999999996e+00 1.254000000000000004e+00 8.938000000000000389e-01 1.389999999999999916e-02 1.336009999999999991e+02 4.026800000000000068e+01 5.038999999999999702e+00 4.708000000000000185e+00 2.510091194788185760e+02
2.260000000000000064e-01 4.919999999999999929e-01 2.117999999999999883e+00 6.039999999999999813e-01 9.839999999999999858e-01 6.132999999999999563e-01 1.340000000000000045e-02 2.570400000000000063e+01 3.762500000000000000e+01 1.305300000000000082e+01 3.263999999999999790e+00 2.033022224660691961e+02
1.700000000000000122e-01 9.120000000000000329e-01 1.449999999999999956e+00 1.943999999999999950e+00 2.101999999999999869e+00 9.244999999999999885e-01 1.129999999999999928e-02 2.785399999999999920e+01 2.045899999999999963e+01 1.932400000000000162e+01 3.129000000000000004e+00 2.954624486737015445e+02
3.150000000000000022e-01 1.516999999999999904e+00 2.244000000000000217e+00 1.018000000000000016e+00 1.100000000000000089e+00 9.254999999999999893e-01 1.549999999999999989e-02 2.000700000000000145e+01 2.046300000000000097e+01 5.801999999999999602e+00 3.216000000000000192e+00 2.223319677567468773e+02
1.869999999999999996e-01 9.419999999999999485e-01 1.106999999999999984e+00 9.719999999999999751e-01 1.006000000000000005e+00 9.657000000000000028e-01 1.689999999999999836e-02 5.700000000000000000e+01 5.051500000000000057e+01 1.556300000000000061e+01 5.301000000000000156e+00 2.110833777722765490e+02
5.210000000000000187e-01 1.086000000000000076e+00 1.312000000000000055e+00 8.509999999999999787e-01 9.829999999999999849e-01 8.652999999999999581e-01 1.600000000000000033e-02 4.759899999999999665e+01 3.865100000000000335e+01 6.464999999999999858e+00 3.194999999999999840e+00 2.588220560873737668e+02
4.400000000000000022e-01 2.923000000000000043e+00 4.777000000000000135e+00 1.094999999999999973e+00 1.167999999999999927e+00 9.379999999999999449e-01 1.499999999999999944e-02 6.707299999999999329e+01 2.337199999999999989e+01 5.469999999999999751e+00 3.170999999999999819e+00 2.281968116889155169e+02
4.789999999999999813e-01 9.379999999999999449e-01 1.000999999999999890e+00 5.600000000000000533e-01 5.969999999999999751e-01 9.394000000000000128e-01 2.479999999999999913e-02 3.422699999999999676e+01 9.012800000000000011e+01 4.418999999999999595e+00 3.709999999999999964e+00 2.147773452005532420e+02
3.679999999999999938e-01 1.967999999999999972e+00 2.737999999999999989e+00 9.789999999999999813e-01 1.038999999999999924e+00 9.422000000000000375e-01 1.619999999999999912e-02 3.184100000000000108e+01 2.476899999999999835e+01 6.964999999999999858e+00 1.327200000000000024e+01 2.174748897305672131e+02
3.790000000000000036e-01 1.560999999999999943e+00 2.420999999999999819e+00 1.187000000000000055e+00 1.314999999999999947e+00 9.023999999999999799e-01 1.370000000000000037e-02 2.749099999999999966e+01 5.841599999999999682e+01 3.402000000000000135e+00 3.418000000000000149e+00 2.482559319077073212e+02
2.600000000000000089e-01 7.449999999999999956e-01 9.449999999999999512e-01 1.471000000000000085e+00 1.635000000000000009e+00 8.998000000000000442e-01 1.220000000000000077e-02 1.138160000000000025e+02 3.979500000000000171e+01 3.064000000000000057e+00 3.682999999999999829e+00 2.911323344502679333e+02
